,trackId,frame,xCenter,yCenter
20633,34,3360,76.64354,-75.74313000000001
20634,35,3360,76.57916,-74.91733
20635,41,3360,68.24962,-79.50513000000001
20636,45,3360,130.79079,-61.36346999999999
20637,46,3360,102.21951999999999,-83.15606
20638,47,3360,99.76305,-88.4951
20850,4,3390,172.10544,-38.54658
20851,5,3390,176.66281999999998,-36.86264
20852,34,3390,72.237,-78.92025
20853,41,3390,69.97055999999999,-78.05905
20854,45,3390,125.90633000000001,-59.6915
20855,46,3390,114.82825,-76.6279
20856,47,3390,115.55448999999999,-80.32431
21074,4,3420,172.10544,-38.54658
21075,5,3420,176.66281999999998,-36.86264
21076,34,3420,67.70434,-82.30696999999999
21077,41,3420,71.84869,-76.719
21078,45,3420,118.64141000000001,-62.22135
21079,46,3420,124.96743000000001,-71.02359
21080,48,3420,71.69125,-103.15295
21284,4,3450,172.10544,-38.54658
21285,5,3450,176.66281999999998,-36.86264
21286,34,3450,63.423159999999996,-85.34736
21287,41,3450,73.83934,-75.52207
21288,45,3450,109.18871999999999,-67.28786
21289,46,3450,132.54372,-66.10143000000001
21290,48,3450,85.16866,-95.28555
21494,4,3480,172.10544,-38.54658
21495,5,3480,176.66281999999998,-36.86264
21496,34,3480,58.53265,-88.07696
21497,41,3480,75.72081999999999,-74.3656
21498,45,3480,97.02244,-73.92843
21499,46,3480,137.79106000000002,-62.846869999999996
21500,48,3480,98.31823,-87.91475
21728,4,3510,172.10544,-38.54658
21729,5,3510,176.66281999999998,-36.86264
21730,34,3510,53.298759999999994,-90.98109000000001
21731,41,3510,77.37871,-73.07281
21732,45,3510,83.27871999999999,-82.11912
21733,46,3510,140.79208,-61.076730000000005
21734,48,3510,111.17598999999998,-81.18941
21735,49,3510,164.29626000000002,-46.374159999999996
21953,4,3540,172.10544,-38.54658
21954,5,3540,176.66281999999998,-36.86264
21955,41,3540,79.20338000000001,-71.91558
21956,45,3540,69.22296,-91.35975
21957,46,3540,143.63293000000002,-59.35644
21958,48,3540,123.49703999999998,-75.01673000000001
21959,49,3540,148.11026,-53.05934
22154,4,3570,172.10544,-38.54658
22155,5,3570,176.66281999999998,-36.86264
22156,41,3570,80.91382,-70.70148
22157,46,3570,147.01466000000002,-55.954
22158,48,3570,135.38883,-69.38926
22159,49,3570,131.8711,-60.28601999999999
22334,4,3600,172.10544,-38.54658
22335,5,3600,176.66281999999998,-36.86264
22336,41,3600,82.28803,-69.28475
22337,46,3600,149.07651,-50.20913
22338,48,3600,147.72154,-63.99292
22339,49,3600,115.62618,-67.94926
22514,4,3630,172.10544,-38.54658
22515,5,3630,176.66281999999998,-36.86264
22516,41,3630,83.60025,-67.61627
22517,46,3630,149.31659,-43.38847
22518,48,3630,160.37515,-58.51257
22519,49,3630,99.57924,-76.24743000000001
22684,4,3660,172.10544,-38.54658
22685,5,3660,176.66281999999998,-36.86264
22686,41,3660,84.43466,-65.76089
22687,46,3660,148.47401000000002,-35.15708
22688,49,3660,83.89715,-85.38074
22839,4,3690,172.10544,-38.54658
22840,5,3690,176.66281999999998,-36.86264
22841,46,3690,147.32011,-25.14791
22842,49,3690,68.35370999999999,-95.24065
22843,50,3690,166.40041000000002,-44.90314
22844,51,3690,133.13512,-23.35954
23002,4,3720,172.10544,-38.54658
23003,5,3720,176.66281999999998,-36.86264
23004,50,3720,145.28583999999998,-52.521519999999995
23005,51,3720,132.07526000000001,-32.51647
23122,4,3750,172.10544,-38.54658
23123,5,3750,176.66281999999998,-36.86264
23124,50,3750,124.22169,-61.08905
23125,51,3750,131.24388000000002,-39.34163
23242,4,3780,172.10544,-38.54658
23243,5,3780,176.66281999999998,-36.86264
23244,50,3780,103.47272,-71.26875
23245,51,3780,130.58793,-44.82172
23362,4,3810,172.10544,-38.54658
23363,5,3810,176.66281999999998,-36.86264
23364,50,3810,82.96806,-83.0788
23365,51,3810,129.54938,-50.48878
23482,4,3840,172.10544,-38.54658
23483,5,3840,176.66281999999998,-36.86264
23484,50,3840,62.7428,-95.59039
23485,51,3840,126.10627,-57.35521
23594,4,3870,172.10544,-38.54658
23595,5,3870,176.66281999999998,-36.86264
23596,51,3870,119.06223,-64.4159
23597,52,3870,72.25211999999999,-103.3296
23598,53,3870,137.97451999999998,-76.58461
23749,4,3900,172.10544,-38.54658
23750,5,3900,176.66281999999998,-36.86264
23751,51,3900,110.01557,-70.58457
23752,52,3900,89.76964,-93.40838000000001
23753,53,3900,130.15508,-80.99235
23754,54,3900,64.853,-103.64365
23929,4,3930,172.10544,-38.54658
23930,5,3930,176.66281999999998,-36.86264
23931,51,3930,100.67959,-76.46399
23932,52,3930,107.4627,-84.0048
23933,53,3930,122.07784,-85.14403
23934,54,3930,80.12926999999999,-94.81654
24164,4,3960,172.10544,-38.54658
24165,5,3960,176.66281999999998,-36.86264
24166,51,3960,90.43869000000001,-83.30095
24167,52,3960,125.22918,-75.06614
24168,53,3960,113.86188999999999,-89.1015
24169,54,3960,95.4443,-86.54138
24170,55,3960,159.96566,-49.19417
24171,56,3960,73.82979,-98.46588
24172,57,3960,84.95968,-64.88119
24434,4,3990,172.10544,-38.54658
24435,5,3990,176.66281999999998,-36.86264
24436,51,3990,78.77885,-91.02756
24437,52,3990,143.01093999999998,-66.83287
24438,53,3990,105.70653,-93.05644000000001
24439,54,3990,110.66041000000001,-78.75310999999999
24440,55,3990,139.23174,-57.88134
24441,56,3990,87.88309,-90.87974
24442,57,3990,85.36752,-68.20761999999999
24706,4,4020,172.10544,-38.54658
24707,5,4020,176.66281999999998,-36.86264
24708,51,4020,66.42129,-98.78047
24709,52,4020,160.31319,-59.39358000000001
24710,53,4020,97.79411999999999,-97.22298
24711,54,4020,125.71387,-71.3828
24712,55,4020,117.26987,-67.8187
24713,56,4020,101.37778,-83.65276
24714,57,4020,83.07861,-71.35963000000001
24715,58,4020,131.81896,-28.93702
24716,59,4020,175.95644,-42.012159999999994
25014,4,4050,172.10544,-38.54658
25015,5,4050,176.66281999999998,-36.86264
25016,53,4050,89.86889000000001,-101.47121
25017,54,4050,140.61411,-64.40418000000001
25018,55,4050,94.00191,-79.82652
25019,56,4050,114.2737,-76.87295999999999
25020,57,4050,79.13616,-73.66282
25021,58,4050,130.59273000000002,-38.25519
25022,59,4050,157.72939,-49.188340000000004
25280,4,4080,172.10544,-38.54658
25281,5,4080,176.66281999999998,-36.86264
25282,53,4080,81.80339000000001,-105.1782
25283,54,4080,155.3376,-57.802130000000005
25284,55,4080,69.38150999999999,-93.79321
25285,56,4080,125.26053,-70.64444
25286,58,4080,129.51179,-45.302890000000005
25287,59,4080,139.49391,-56.97243
25529,4,4110,172.10544,-38.54658
25530,5,4110,176.66281999999998,-36.86264
25531,53,4110,73.55431,-108.6957
25532,54,4110,169.83575,-51.56299
25533,56,4110,133.05563999999998,-65.59326999999999
25534,58,4110,128.51626000000002,-49.82119
25535,59,4110,121.49656999999999,-65.2208
25536,60,4110,161.08848999999998,-48.04749
25537,61,4110,131.95105,-33.18432
25790,4,4140,172.10544,-38.54658
25791,5,4140,176.66281999999998,-36.86264
25792,53,4140,65.24807,-112.62746000000001
25793,56,4140,137.86995,-62.59024
25794,58,4140,127.6177,-52.505230000000005
25795,59,4140,103.87262,-73.83256999999999
25796,60,4140,142.88415,-55.614180000000005
25797,61,4140,131.23826,-38.48927
26001,4,4170,172.10544,-38.54658
26002,5,4170,176.66281999999998,-36.86264
26003,56,4170,141.06648,-60.79213000000001
26004,58,4170,125.82905,-55.6619
26005,59,4170,86.55268000000001,-82.99813
26006,60,4170,124.89625,-63.70836
26007,61,4170,130.69744,-42.080940000000005
26211,4,4200,172.10544,-38.54658
26212,5,4200,176.66281999999998,-36.86264
26213,56,4200,143.42811,-59.48376
26214,58,4200,122.0219,-59.531580000000005
26215,59,4200,69.55385,-92.67448
26216,60,4200,107.25618,-72.33458
26217,61,4200,130.20032,-44.689659999999996
26410,4,4230,172.10544,-38.54658
26411,5,4230,176.66281999999998,-36.86264
26412,56,4230,144.43053,-58.880140000000004
26413,58,4230,115.71558999999999,-63.82532
26414,60,4230,90.05951999999999,-81.41615
26415,61,4230,129.70513,-46.87511
26599,4,4260,172.10544,-38.54658
26600,5,4260,176.66281999999998,-36.86264
26601,56,4260,144.91808999999998,-58.61145
26602,58,4260,108.23041,-67.8816
26603,60,4260,73.03211999999999,-90.9954
26604,61,4260,129.49266,-47.75166
26605,62,4260,172.4742,-43.33023
26804,4,4290,172.10544,-38.54658
26805,5,4290,176.66281999999998,-36.86264
26806,56,4290,144.9834,-58.57716
26807,58,4290,99.33376,-72.37255
26808,61,4290,129.48127,-47.792609999999996
26809,62,4290,157.18376,-49.30043
26984,4,4320,172.10544,-38.54658
26985,5,4320,176.66281999999998,-36.86264
26986,56,4320,144.86657,-58.63308000000001
26987,58,4320,89.39888,-77.60799
26988,61,4320,129.48416,-47.82477
26989,62,4320,141.79689,-55.70848
27164,4,4350,172.10544,-38.54658
27165,5,4350,176.66281999999998,-36.86264
27166,56,4350,144.8549,-58.645019999999995
27167,58,4350,78.46692,-83.51489000000001
27168,61,4350,129.30206,-48.56344
27169,62,4350,126.35661,-62.59926
27344,4,4380,172.10544,-38.54658
27345,5,4380,176.66281999999998,-36.86264
27346,56,4380,144.85905,-58.652969999999996
27347,58,4380,66.46511,-90.59671
27348,61,4380,128.43032,-50.56242
27349,62,4380,110.69506000000001,-70.09288000000001
27547,4,4410,172.10544,-38.54658
27548,5,4410,176.66281999999998,-36.86264
27549,56,4410,144.88766999999999,-58.631930000000004
27550,61,4410,126.28769,-53.631069999999994
27551,62,4410,94.91229,-78.26153000000001
27552,63,4410,160.84261,-47.96783
27553,64,4410,137.06687,-22.39603
27757,4,4440,172.10544,-38.54658
27758,5,4440,176.66281999999998,-36.86264
27759,56,4440,145.57415,-58.1788
27760,61,4440,122.46831,-57.750530000000005
27761,62,4440,79.23756999999999,-87.03254
27762,63,4440,143.64415,-55.13925
27763,64,4440,135.48198,-33.0538
27967,4,4470,172.10544,-38.54658
27968,5,4470,176.66281999999998,-36.86264
27969,56,4470,147.83241,-55.49524
27970,61,4470,116.65012,-62.28106
27971,62,4470,63.85572,-96.249
27972,63,4470,126.68286,-62.95202
27973,64,4470,134.08749,-41.91024
28157,4,4500,172.10544,-38.54658
28158,5,4500,176.66281999999998,-36.86264
28159,56,4500,149.16119,-50.06823
28160,61,4500,108.9498,-66.90186
28161,63,4500,109.94223999999998,-71.12515
28162,64,4500,133.63095,-47.89186
28337,4,4530,172.10544,-38.54658
28338,5,4530,176.66281999999998,-36.86264
28339,56,4530,149.07985,-44.203140000000005
28340,61,4530,99.64123000000001,-71.93809
28341,63,4530,93.36224,-79.58917
28342,64,4530,133.98953,-50.6089
28517,4,4560,172.10544,-38.54658
28518,5,4560,176.66281999999998,-36.86264
28519,56,4560,148.39039,-37.5017
28520,61,4560,89.06837,-77.79349
28521,63,4560,77.06523,-88.45198
28522,64,4560,134.05077,-50.86405
28523,65,4560,176.52791000000002,-41.63845
28727,4,4590,172.10544,-38.54658
28728,5,4590,176.66281999999998,-36.86264
28729,56,4590,147.3934,-29.494640000000004
28730,61,4590,77.64316,-84.66139
28731,63,4590,61.08118,-97.66790999999999
28732,64,4590,134.04568999999998,-50.86257
28733,65,4590,157.3681,-49.206109999999995
28912,4,4620,172.10544,-38.54658
28913,5,4620,176.66281999999998,-36.86264
28914,56,4620,146.67369,-20.65012
28915,61,4620,65.49467,-92.68849
28916,64,4620,134.09363000000002,-51.057590000000005
28917,65,4620,137.76335,-57.4637
29056,4,4650,172.10544,-38.54658
29057,5,4650,176.66281999999998,-36.86264
29058,64,4650,134.73208,-52.76435
29059,65,4650,118.37693,-66.33259
29176,4,4680,172.10544,-38.54658
29177,5,4680,176.66281999999998,-36.86264
29178,64,4680,138.07281,-56.72741
29179,65,4680,98.8971,-76.01808
29296,4,4710,172.10544,-38.54658
29297,5,4710,176.66281999999998,-36.86264
29298,64,4710,145.04153,-59.51551
29299,65,4710,79.40558,-86.52669
29416,4,4740,172.10544,-38.54658
29417,5,4740,176.66281999999998,-36.86264
29418,64,4740,154.12507,-58.480180000000004
29419,65,4740,59.843340000000005,-98.00717
29508,4,4770,172.10544,-38.54658
29509,5,4770,176.66281999999998,-36.86264
29510,64,4770,164.36126000000002,-54.35116
29598,4,4800,172.10544,-38.54658
29599,5,4800,176.66281999999998,-36.86264
29600,64,4800,175.98264,-49.35524
29667,4,4830,172.10544,-38.54658
29668,5,4830,176.66281999999998,-36.86264
29727,4,4860,172.10544,-38.54658
29728,5,4860,176.66281999999998,-36.86264
29809,4,4890,172.10544,-38.54658
29810,5,4890,176.66281999999998,-36.86264
29811,66,4890,86.86570999999999,-65.31052
29899,4,4920,172.10544,-38.54658
29900,5,4920,176.66281999999998,-36.86264
29901,66,4920,86.06900999999999,-68.23952
29989,4,4950,172.10544,-38.54658
29990,5,4950,176.66281999999998,-36.86264
29991,66,4950,82.23487,-71.53517
30087,4,4980,172.10544,-38.54658
30088,5,4980,176.66281999999998,-36.86264
30089,66,4980,76.75216999999999,-74.67603000000001
30090,67,4980,131.93677,-32.2581
30189,4,5010,172.10544,-38.54658
30190,5,5010,176.66281999999998,-36.86264
30191,67,5010,130.32246999999998,-42.95802
30192,68,5010,174.12237,-42.48624
30309,4,5040,172.10544,-38.54658
30310,5,5040,176.66281999999998,-36.86264
30311,67,5040,128.4995,-49.48536
30312,68,5040,156.55268,-48.615629999999996
30429,4,5070,172.10544,-38.54658
30430,5,5070,176.66281999999998,-36.86264
30431,67,5070,127.06284,-52.72582
30432,68,5070,138.91037,-55.233909999999995
30568,4,5100,172.10544,-38.54658
30569,5,5100,176.66281999999998,-36.86264
30570,67,5100,124.79935,-55.897569999999995
30571,68,5100,121.22967,-62.41884
30572,69,5100,91.79805,-92.47583
30718,4,5130,172.10544,-38.54658
30719,5,5130,176.66281999999998,-36.86264
30720,67,5130,121.01786000000001,-59.73372
30721,68,5130,103.48344,-70.37087
30722,69,5130,107.75764,-84.05723
30885,4,5160,172.10544,-38.54658
30886,5,5160,176.66281999999998,-36.86264
30887,67,5160,115.25601,-64.28913
30888,68,5160,85.79946,-79.54579
30889,69,5160,123.60003,-75.95859
30890,70,5160,72.62616,-99.22088000000001
31065,4,5190,172.10544,-38.54658
31066,5,5190,176.66281999999998,-36.86264
31067,67,5190,106.82783,-70.62892
31068,68,5190,67.92789,-89.7905
31069,69,5190,139.23653000000002,-68.34877
31070,70,5190,91.04389,-88.93521
31233,4,5220,172.10544,-38.54658
31234,5,5220,176.66281999999998,-36.86264
31235,67,5220,94.93911,-79.04802
31236,69,5220,154.75527,-61.33537
31237,70,5220,109.38611000000002,-79.28574
31433,4,5250,172.10544,-38.54658
31434,5,5250,176.66281999999998,-36.86264
31435,67,5250,81.2297,-88.14966
31436,69,5250,169.72943999999998,-55.19531
31437,70,5250,127.51357,-70.37077
31438,71,5250,157.49865,-47.75372
31439,72,5250,76.13302,-100.87692
31643,4,5280,172.10544,-38.54658
31644,5,5280,176.66281999999998,-36.86264
31645,67,5280,65.45569,-98.16088
31646,70,5280,145.45602,-62.06306
31647,71,5280,136.95914,-55.616130000000005
31648,72,5280,92.54205999999999,-91.83948000000001
31649,73,5280,131.48193999999998,-39.237390000000005
31831,4,5310,172.10544,-38.54658
31832,5,5310,176.66281999999998,-36.86264
31833,70,5310,163.19592,-54.289519999999996
31834,71,5310,116.55263000000001,-64.67163000000001
31835,72,5310,109.00103,-83.37049
31836,73,5310,130.23055,-47.74437
32009,4,5340,172.10544,-38.54658
32010,5,5340,176.66281999999998,-36.86264
32011,71,5340,96.61582,-75.33746
32012,72,5340,125.30931000000001,-75.28542
32013,73,5340,127.27332,-54.880030000000005
32159,4,5370,172.10544,-38.54658
32160,5,5370,176.66281999999998,-36.86264
32161,71,5370,76.61766999999999,-86.94518000000001
32162,72,5370,141.40737,-67.64757
32163,73,5370,120.70255,-61.141619999999996
32306,4,5400,172.10544,-38.54658
32307,5,5400,176.66281999999998,-36.86264
32308,72,5400,157.12302,-60.806709999999995
32309,73,5400,111.46106999999999,-66.98909
32426,4,5430,172.10544,-38.54658
32427,5,5430,176.66281999999998,-36.86264
32428,72,5430,172.70881,-54.26169
32429,73,5430,100.66572,-73.76199
32541,4,5460,172.10544,-38.54658
32542,5,5460,176.66281999999998,-36.86264
32543,73,5460,88.63798,-81.56995
32544,74,5460,91.19784,-92.7666
32545,75,5460,171.59376,-43.37437
32691,4,5490,172.10544,-38.54658
32692,5,5490,176.66281999999998,-36.86264
32693,73,5490,75.39543,-90.32333
32694,74,5490,106.67841999999999,-84.55645
32695,75,5490,155.09194,-49.45906
32841,4,5520,172.10544,-38.54658
32842,5,5520,176.66281999999998,-36.86264
32843,73,5520,61.181509999999996,-99.83206
32844,74,5520,122.21036000000001,-76.69229
32845,75,5520,138.55612,-56.37291
32989,4,5550,172.10544,-38.54658
32990,5,5550,176.66281999999998,-36.86264
32991,74,5550,137.91781,-69.16563000000001
32992,75,5550,121.72953000000001,-64.09654
32993,76,5550,131.36871000000002,-36.08933
33156,4,5580,172.10544,-38.54658
33157,5,5580,176.66281999999998,-36.86264
33158,74,5580,153.79965,-62.08575
33159,75,5580,104.69986999999999,-72.52399
33160,76,5580,130.39036000000002,-42.529740000000004
33161,77,5580,168.59393,-44.75526
33347,4,5610,172.10544,-38.54658
33348,5,5610,176.66281999999998,-36.86264
33349,75,5610,87.63727,-81.75267
33350,76,5610,129.34188999999998,-47.31172
33351,77,5610,154.20623,-50.54037
33352,78,5610,71.42003000000001,-103.90831
33353,79,5610,179.0121,-40.51147
33557,4,5640,172.10544,-38.54658
33558,5,5640,176.66281999999998,-36.86264
33559,75,5640,70.30001999999999,-91.58139
33560,76,5640,128.43627,-50.01388
33561,77,5640,139.69526000000002,-56.61759
33562,78,5640,88.32949,-94.42692
33563,79,5640,164.99982,-46.06756
33767,4,5670,172.10544,-38.54658
33768,5,5670,176.66281999999998,-36.86264
33769,76,5670,127.81281000000001,-51.77301
33770,77,5670,125.20698,-63.13958
33771,78,5670,105.08958999999999,-85.56957
33772,79,5670,150.91196000000002,-52.09052
33773,80,5670,169.2306,-43.945029999999996
33977,4,5700,172.10544,-38.54658
33978,5,5700,176.66281999999998,-36.86264
33979,76,5700,127.61077,-52.240809999999996
33980,77,5700,110.6898,-70.24343
33981,78,5700,121.41963999999999,-77.12133
33982,79,5700,136.80733,-58.40074
33983,80,5700,149.64108000000002,-50.737429999999996
34196,4,5730,172.10544,-38.54658
34197,5,5730,176.66281999999998,-36.86264
34198,76,5730,127.60947,-52.24071
34199,77,5730,96.13609,-78.57432
34200,78,5730,137.85827,-68.96231999999999
34201,79,5730,122.66006999999999,-64.85718
34202,80,5730,129.41076,-58.6902
34203,81,5730,132.0888,-31.452709999999996
34436,4,5760,172.10544,-38.54658
34437,5,5760,176.66281999999998,-36.86264
34438,76,5760,127.39613,-52.72265
34439,77,5760,81.48074,-88.05593
34440,78,5760,154.39741,-61.30348000000001
34441,79,5760,108.60923000000001,-71.87687
34442,80,5760,108.69153,-67.66471
34443,81,5760,131.19492,-38.718
34701,4,5790,172.10544,-38.54658
34702,5,5790,176.66281999999998,-36.86264
34703,76,5790,127.11143,-53.289719999999996
34704,77,5790,66.33811,-97.74883
34705,78,5790,171.09666,-54.41732
34706,79,5790,94.80948000000001,-79.85285999999999
34707,80,5790,87.54144000000001,-78.56323
34708,81,5790,130.4698,-44.02296
34709,82,5790,170.92821999999998,-44.084959999999995
34710,83,5790,165.46694,-59.15294
34977,4,5820,172.10544,-38.54658
34978,5,5820,176.66281999999998,-36.86264
34979,76,5820,127.02146,-53.512640000000005
34980,79,5820,81.75095999999999,-88.3617
34981,80,5820,66.2202,-91.33476
34982,81,5820,130.10246,-46.78706
34983,82,5820,156.86262,-49.644420000000004
34984,83,5820,165.0863,-56.492369999999994
34985,84,5820,164.42386000000002,-57.64365
35239,4,5850,172.10544,-38.54658
35240,5,5850,176.66281999999998,-36.86264
35241,76,5850,126.74361,-54.05899
35242,79,5850,68.70982,-96.72004
35243,81,5850,130.06293,-46.98379
35244,82,5850,140.47589,-56.4934
35245,83,5850,164.26775,-52.6548
35246,84,5850,163.67141999999998,-53.99436
35247,85,5850,132.01013,-31.66132
35502,4,5880,172.10544,-38.54658
35503,5,5880,176.66281999999998,-36.86264
35504,76,5880,125.68919,-55.91353
35505,81,5880,130.07108,-46.97892
35506,82,5880,122.22934,-64.55029
35507,83,5880,163.19725,-48.247170000000004
35508,84,5880,162.58647,-49.73614
35509,85,5880,131.19386,-37.9239
35742,4,5910,172.10544,-38.54658
35743,5,5910,176.66281999999998,-36.86264
35744,76,5910,122.96558,-58.85111
35745,81,5910,129.8683,-48.25311
35746,82,5910,103.27936,-73.32408000000001
35747,83,5910,162.04028,-44.093109999999996
35748,84,5910,161.08328,-45.58253
35749,85,5910,130.83948999999998,-40.20495
